CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,ACCELERATION,SPRINT_SPEED,AGILITY,REACTION,BALANCE,SHOT_POWER,JUMPING,STAMINA,STRENGTH,LONG_SHOTS,AGGRESSION,INTERCEPTIONS,POSITIONING,VISION,PENALTIES,MARKING,STANDING_TACKLE,SLIDING_TACKLE,GK_DIVING,GK_HANDLING,GK_KICKING,GK_POSITIONING,GK_REFLEXES,y
74.88291,29.87635,71.466805,68.74824,42.358448,73.41626,72.36619,68.75254,64.18352,74.435776,79.498886,80.57383,57.577297,61.777996,59.79126,74.24473,59.154446,75.149475,73.95513,53.919456,74.92488,72.97042,45.283764,49.471043,47.257267,72.85742,76.18702,74.25567,14.9588375,7.1675944,6.838341,5.317865,13.171862,1.0
74.87525,44.011265,71.81533,74.044846,49.108883,68.73663,71.51466,44.696487,72.324646,76.77241,74.98664,72.633995,68.28053,67.13396,64.26059,59.535137,66.64223,73.39113,64.292595,43.741238,78.119606,74.48873,67.37833,59.627205,63.740623,72.94507,76.552155,74.256,10.821743,9.482033,13.704684,11.5221405,8.93174,1.0
61.776928,29.389036,48.19637,55.48806,30.114035,45.451126,45.1598,33.08108,57.63091,67.268585,55.059177,56.296684,53.564114,60.065742,53.33603,45.980457,59.044117,61.24933,80.20009,34.454086,53.389446,67.25015,46.068905,57.068214,39.683327,54.03297,72.549866,51.472637,9.084703,6.8946786,21.138945,12.403692,10.904411,1.0
74.21165,52.028366,63.91866,71.98268,54.52139,69.996155,66.75679,50.059036,70.183716,76.92909,73.94682,69.952545,66.859146,73.32286,58.72358,56.77194,72.161995,82.16219,64.41519,42.3073,76.54444,75.165985,64.21003,64.19668,55.181625,72.77726,76.21683,74.25032,12.004776,8.873295,16.724342,7.8620543,11.255183,1.0
64.060104,43.82152,57.66214,71.249435,61.129646,64.39201,65.649895,53.58433,70.68964,67.260574,55.706337,56.33554,69.89958,66.50558,74.96297,72.18652,78.62389,82.1595,66.18461,56.18506,74.734024,72.91561,57.589653,73.2109,61.13919,64.7005,68.65428,64.4937,14.261444,13.25791,19.011738,9.859168,15.083371,1.0
69.995094,44.4218,69.430145,71.58849,34.900482,61.80075,67.10252,48.746685,66.63316,74.40578,74.06596,65.96953,58.603947,63.669586,64.87959,52.62629,78.87117,72.84607,76.45975,48.044476,79.467896,71.89248,45.77565,56.23759,48.820473,72.93961,76.4137,74.25375,10.432279,6.5668454,8.295988,3.8012147,9.7340555,1.0
74.8258,56.28483,76.2168,76.00521,57.392418,76.468,56.01827,57.471172,69.65074,76.40374,80.7052,80.77205,71.935875,75.80392,53.44959,73.310646,78.86591,82.16004,78.52413,55.13571,79.36777,72.545586,71.67328,69.60024,57.36031,72.93643,76.444855,74.25524,5.7150364,6.3635907,13.374274,9.647566,7.243918,1.0
57.938297,29.408918,58.056202,63.527702,30.107428,54.256023,65.976135,45.88685,55.829926,69.3984,66.36365,70.210075,60.59604,60.08547,73.9766,46.081047,78.8714,61.549744,76.42693,34.531654,65.97682,59.110382,40.572514,69.206604,39.74247,69.25952,69.841866,59.567234,15.782841,5.3026795,12.193739,6.5976996,10.719082,1.0
74.75623,59.008858,73.54714,75.82039,61.228893,77.42224,68.55319,59.395706,73.73481,77.43938,79.007126,80.41426,67.27381,73.14105,53.418438,75.00915,65.66583,82.14489,78.28028,67.41938,79.58573,75.54229,71.33576,68.10285,58.16129,72.81376,76.47615,74.25461,10.595081,6.7182546,15.155443,5.689735,9.985174,1.0
74.205826,69.36959,73.204834,73.3868,68.76763,77.97623,68.1286,59.898823,58.344986,77.45206,80.70073,80.77153,78.27393,76.15237,67.47607,78.87063,76.02103,78.71652,66.05827,73.15621,52.6428,40.356518,74.702156,61.50885,69.98484,28.607908,32.249706,29.576105,6.8301144,13.725405,10.715011,15.385712,11.740505,1.0
63.6593,31.390238,51.407078,64.78397,64.84385,58.20897,35.423126,49.92314,66.55172,60.9712,80.483864,80.75779,56.120724,60.998047,58.198036,69.84741,66.90426,79.2043,78.93884,54.160984,73.273544,52.773937,51.09636,61.830044,40.117813,49.725197,71.06184,59.980675,6.446892,9.681745,8.763059,7.7940507,8.746943,1.0
74.86,34.60547,64.56478,69.274994,48.033905,71.2012,71.291695,59.410767,67.252556,73.62523,80.67269,80.75228,75.32607,66.349335,64.99586,67.38789,67.51577,73.016914,67.27572,47.94737,73.571205,65.25179,57.495937,68.28308,52.78063,71.69656,69.82928,74.15296,10.568686,10.631919,21.589863,14.732795,12.325607,1.0
74.55533,35.39987,66.8321,64.609955,41.980415,70.13899,72.060745,68.753426,66.18893,70.74743,73.44076,74.86345,67.81663,62.228554,66.984146,68.498764,62.716732,77.0278,69.01611,63.31309,66.36763,67.09954,55.04493,55.55828,53.889458,70.97386,71.55199,73.31148,15.602819,9.706485,13.270446,10.481197,12.622211,1.0
65.288345,47.781017,48.452236,65.60961,61.327087,58.62384,44.58699,52.680984,61.91717,63.307384,80.629616,80.767494,63.03826,60.136242,71.84575,67.2879,65.67285,82.16246,65.50948,59.457146,51.08413,39.829254,56.33104,66.126366,45.20268,37.19769,59.12248,38.480312,7.9994817,11.7270775,12.429815,15.407893,7.2981305,1.0
74.67815,51.57116,63.702053,74.9507,58.701668,74.60653,67.606636,59.803387,69.509415,75.81255,80.583954,80.04917,78.100494,75.84995,76.88863,58.8826,77.48779,80.87427,58.531544,50.68409,77.1754,73.53057,68.34862,63.587112,56.76711,72.81975,75.44917,74.188255,7.724637,7.8038135,12.580509,12.786614,6.724089,1.0
74.03123,38.282345,55.384308,68.88884,57.05823,67.13766,62.850487,45.75866,64.04623,71.14769,80.05101,80.124,72.71829,71.16731,76.97675,57.550655,70.07344,80.47573,69.508064,42.304626,76.904564,71.65216,56.877716,67.909225,52.94736,72.48262,74.60798,74.18965,10.015024,10.635775,12.473696,10.9251795,7.5504413,1.0
72.76563,69.360916,74.35809,79.21647,68.78318,77.36553,71.2708,57.603146,74.019196,78.99546,67.26332,72.23218,74.339485,77.23128,55.802593,77.6195,69.846634,82.08646,68.470955,72.4162,74.30189,66.944786,76.022064,75.47636,69.35042,54.309925,61.857735,49.91864,15.711004,11.638876,12.670137,13.659117,11.739634,1.0
74.867256,39.14899,65.85838,68.11337,42.185165,73.97267,35.743675,37.65148,64.750786,69.77324,80.7067,80.77447,58.895756,67.63437,54.098698,75.23405,64.3987,82.14406,76.26023,43.06019,76.9311,63.6933,54.99397,66.859955,41.224438,72.912476,76.50013,74.255775,7.8067813,11.318047,17.951403,10.269534,10.399911,1.0
67.78463,42.603905,59.81209,64.870575,34.894676,49.38459,48.378883,45.27182,65.71439,66.62078,59.34404,58.353413,61.77338,60.9116,72.68704,63.853016,69.53506,66.01084,65.25031,47.590816,74.08986,62.27002,46.36937,71.88302,71.63663,65.81136,68.10723,58.830418,6.859213,8.440048,10.832282,7.905947,8.548836,1.0
70.134796,59.496494,63.82141,74.644745,50.978752,69.08883,71.34785,68.75037,73.94363,75.34798,69.2369,71.39602,71.20377,75.02999,63.7443,66.754944,69.12963,81.99779,71.275215,57.714336,79.176544,75.45376,67.01827,73.53425,67.63711,72.72822,76.40725,74.20989,11.404934,8.560667,16.341808,8.306275,9.238758,1.0
72.568016,63.270256,66.44733,76.933525,60.537308,74.21582,72.26807,68.753426,74.00151,76.77368,71.46673,73.74249,73.06959,73.452644,68.48365,75.79377,67.09309,82.16156,65.0649,70.28165,76.75448,73.663376,68.11093,75.17359,67.0543,66.12778,69.04398,69.40646,12.891626,11.820298,21.008734,9.057573,13.398407,1.0
67.09609,62.96098,73.01512,79.20305,66.31783,67.891914,69.9046,47.062714,74.019196,77.96098,56.1245,56.21211,72.03232,77.368706,77.937965,78.68746,78.87136,78.189644,64.37117,72.68445,79.60478,75.76218,64.97695,75.474045,50.47432,72.933105,76.55462,74.24818,16.97731,14.098783,6.9995923,7.149838,14.596297,1.0
70.21898,51.117924,72.41853,72.297066,43.455692,64.70785,66.21558,51.57707,71.57888,74.066475,70.78336,65.86252,57.865288,68.39614,56.80113,67.40182,77.933105,77.71516,79.30072,62.21271,79.51078,75.566185,51.62251,53.806927,43.09957,72.94456,76.56385,74.25597,9.7643175,7.313085,11.040733,7.1186347,9.933362,1.0
74.05559,51.37768,63.719524,79.12341,64.36324,75.50301,69.43385,49.586433,74.01832,78.2183,75.273544,69.89222,74.949905,77.01954,72.12211,69.31095,69.52547,82.12023,69.21901,47.15173,79.01662,74.93474,70.32085,75.44141,57.48312,71.465126,75.51503,74.0329,13.283378,9.415115,15.14998,9.457156,9.228158,1.0
64.071686,69.17055,69.80989,79.190865,68.59125,76.45864,68.02581,43.109375,74.0191,79.04077,71.9787,69.236145,72.78064,77.05622,63.041733,73.01192,70.1223,82.156136,70.76405,62.56495,74.413445,66.85511,75.28074,75.47492,58.88352,55.0871,61.827553,46.69245,13.839418,13.410038,12.595706,10.259552,7.299607,1.0
74.83079,51.94877,65.39605,79.221886,66.515495,78.052284,72.01139,49.91952,74.0192,80.13944,80.43388,80.38661,78.19577,77.55077,59.6295,72.06728,68.79112,82.15965,66.01007,51.106144,78.679955,74.75786,74.931366,75.47637,58.91024,65.75656,73.56779,72.60745,12.981794,10.946711,10.134788,7.8515677,8.538328,1.0
74.74182,45.11557,64.5861,70.06797,57.490517,70.77956,69.50347,61.844307,67.70206,74.1581,71.77823,75.084045,62.006958,72.295265,66.71085,64.65723,69.03203,82.10989,67.12315,47.81267,75.94835,75.33358,65.24069,65.22142,56.24376,72.88542,76.29618,74.25473,12.622429,8.109292,16.08166,6.6903234,12.063034,1.0
65.63647,55.66542,50.88464,67.27632,55.936405,55.126564,63.076862,49.81803,63.694458,65.593155,75.99346,71.96079,63.240707,60.064907,74.980385,55.8257,78.870384,81.918365,68.66164,64.72858,49.908623,58.47656,44.754585,62.485622,39.805626,62.079956,62.705685,48.614407,7.907407,9.791442,8.105952,7.02321,10.556,1.0
71.283394,40.263134,63.084652,64.68285,46.34516,58.08434,66.60083,68.67349,63.585403,69.0117,67.56208,69.27073,62.793365,65.1399,71.72378,62.103516,66.18004,76.212135,58.466774,63.309746,72.82669,68.15856,58.488697,59.40696,57.422604,69.79319,72.62791,69.43464,14.534169,10.916632,12.329333,8.967046,9.674116,1.0
73.13311,63.62692,67.211395,67.77873,60.17142,68.05339,72.07856,68.75344,66.04462,70.265656,70.05058,71.466866,67.675064,67.64905,72.278885,77.9144,69.77435,74.63077,67.14363,72.847115,70.7725,67.252396,67.27817,64.43285,61.296947,66.59681,64.647514,69.142624,10.146148,13.562836,25.024818,13.911616,11.924419,1.0
65.946945,53.869907,62.68592,72.096176,45.641212,68.22555,62.374912,52.405594,73.01322,75.446724,73.6773,68.93626,64.663635,72.17371,61.988503,66.66812,70.198944,82.16301,76.97399,53.76567,79.57334,75.40196,58.033173,67.1815,46.29351,72.60278,76.24783,74.20177,8.897413,10.037794,13.8939295,6.1102347,9.898307,1.0
63.28055,54.524963,61.514412,78.51902,54.95266,68.18576,61.84504,56.45859,74.01273,75.11919,67.47411,63.774563,71.0649,74.98646,75.34726,75.730934,76.862045,82.08815,67.98525,66.819695,79.363785,75.37631,67.874626,75.34913,60.767376,70.363945,75.693924,73.05559,12.222133,9.9425125,11.125313,9.250101,11.237563,1.0
74.734795,48.210434,74.363945,74.0247,48.939594,73.39968,64.321014,53.582817,67.733955,74.92158,80.47609,80.56762,63.885727,67.28922,53.525322,69.204704,78.7145,82.04476,72.3648,59.677856,73.18528,62.517582,63.341423,64.03647,45.827564,72.64058,75.5635,74.217545,9.725239,8.634057,9.682479,8.546078,7.3690524,1.0
65.34947,51.07348,62.606586,73.96821,50.755783,66.07347,61.24044,49.877148,72.09833,74.91915,69.4635,67.52911,67.57443,71.4171,63.311504,56.780552,69.686264,81.68588,70.50408,46.656284,77.91212,72.792114,61.448673,69.850746,63.59137,69.63193,74.07482,71.94689,11.253794,8.127386,12.295625,8.616233,10.273384,1.0
72.43997,69.36928,53.609688,62.609795,68.02181,77.89174,67.10766,64.697716,53.52896,69.18564,80.70595,80.77323,78.6719,74.82553,75.489655,78.51876,71.189545,74.49314,60.16782,72.58215,56.97596,37.319687,73.21004,50.128063,71.50042,28.59855,32.136513,29.451157,5.9398994,22.474182,47.56853,24.402658,25.951197,1.0
63.638317,34.749588,52.709515,65.04888,32.993492,56.522747,69.60753,54.75298,64.2986,71.84521,70.486115,65.79707,68.41898,62.740505,72.867455,55.76919,78.7427,69.40472,69.902534,42.701115,77.99723,65.31224,51.116875,70.72107,53.481712,70.200775,70.669685,67.31051,11.831478,6.752362,9.767353,6.8211093,7.1484714,1.0
74.169304,58.890465,76.34289,73.97834,57.096237,72.456055,70.86889,64.609314,73.89168,75.77479,61.361935,65.74731,56.632164,75.04224,53.33658,77.82681,69.98021,82.01136,80.37437,69.94125,79.65615,75.76691,69.49188,58.742294,52.301697,72.945786,76.56549,74.25601,11.50898,6.949921,9.741823,3.341742,7.973821,1.0
66.674034,50.248466,58.26664,77.29085,66.643745,57.71493,61.77156,68.74958,73.99887,74.629776,55.06529,56.166092,62.345795,73.57147,69.60916,77.10095,62.42931,58.526707,63.903687,69.20697,74.265465,74.31776,62.73041,75.09647,71.52049,63.742516,72.49149,71.266396,11.029743,12.084087,14.913585,7.7113643,6.103396,1.0
62.65544,50.66607,58.00313,66.09372,60.375084,66.51274,66.77988,54.153385,60.525784,68.20564,65.70266,74.0957,63.323254,63.4486,57.974796,70.27925,63.58234,82.16308,65.73195,65.4659,63.338997,61.45958,63.333637,69.14551,50.472404,41.698826,56.3874,49.521572,11.388456,16.252077,20.369753,10.465767,11.40727,1.0
74.59121,69.227356,72.604485,68.916756,67.812004,76.544014,66.06318,67.8674,57.762684,75.31201,78.51293,80.12727,76.35905,70.15425,74.27022,78.84889,74.12505,79.139824,75.79502,73.23064,78.40082,75.34414,75.75678,64.584465,72.318344,67.86954,66.00656,73.66893,11.5778475,15.066497,47.639576,19.99646,12.031169,1.0
73.426575,31.66013,52.69874,67.08459,35.953556,63.184975,68.44115,46.360962,64.71095,69.627235,68.88903,72.74371,68.05392,63.803295,75.222115,50.21859,58.170475,76.82724,58.44441,38.644436,71.119514,61.761234,51.12384,65.89163,56.700634,70.14623,71.97662,71.98697,12.254306,10.119798,20.7215,8.6988,13.6673355,1.0
57.74899,61.660885,55.300686,70.14022,55.91099,71.8363,66.686295,57.33995,59.66055,69.975266,78.04296,73.08121,77.28914,68.60201,78.03445,63.150368,76.93639,82.15585,63.931835,45.985218,55.07145,49.055996,64.39558,73.09421,54.51758,49.385307,43.703537,36.44625,8.12415,11.64751,12.433,10.48098,7.033855,1.0
64.003365,49.35428,54.787243,74.75812,44.57676,61.972683,65.21689,52.03863,73.03648,70.84513,69.871056,67.48454,63.35179,61.1217,69.76767,70.28194,65.6818,71.86055,68.26514,66.95926,70.74605,56.112827,57.63878,74.21605,45.877148,59.198147,68.01778,55.512325,9.977921,13.844229,11.133698,10.181432,6.818937,1.0
63.471947,50.266033,54.577076,66.34287,57.38442,55.820324,56.80564,52.980923,62.612713,64.3513,70.06153,70.77289,62.053024,60.29052,64.006516,65.592094,70.199,67.20816,69.745766,65.36479,51.89369,45.708065,49.606167,63.681595,42.70595,53.558064,54.298607,40.525272,11.502598,11.288758,9.527065,11.751193,11.693677,1.0
74.52956,45.529537,61.459156,69.08738,46.671516,71.548965,66.60851,53.48803,65.87564,71.18406,80.67034,80.748825,77.34116,65.76973,67.08905,66.20672,70.26311,71.696815,65.47042,55.83683,72.37388,62.585045,62.942944,68.6418,57.08981,68.26957,67.72052,72.99296,9.309797,12.22401,18.73133,16.853409,9.438202,1.0
73.227615,38.477345,63.402115,70.62361,55.952076,69.19989,38.22573,38.28781,66.31073,70.576584,80.27127,80.69475,63.587456,66.49111,64.34447,53.90957,67.597015,81.348816,70.88973,38.013992,72.525566,68.62392,52.141323,62.043797,51.4008,69.89159,71.16436,73.589935,11.670378,10.352195,11.2058935,9.020235,12.155314,1.0
72.67011,66.27524,55.048344,67.36858,56.3833,73.78434,72.320465,68.75344,72.02639,73.29923,70.802704,71.78693,72.08043,64.046265,67.49676,74.10559,57.943157,75.504524,66.86577,72.116936,53.70943,54.42116,66.10394,72.265114,68.613754,48.76001,41.258026,35.672928,11.336835,20.932812,35.247665,13.566198,12.267783,1.0
66.85135,29.478073,66.29154,54.619564,33.231243,42.527542,45.415474,35.490265,54.145206,58.590443,55.504974,56.672997,53.902596,60.0548,69.81328,51.337357,69.61816,61.87206,75.313156,36.06523,76.280235,60.952,37.641342,53.869507,68.96508,70.02277,73.47938,66.046616,6.6196003,7.005511,10.899552,4.9296775,9.95354,1.0
73.56267,44.040203,73.813,61.90558,33.97032,74.70576,55.12243,47.728367,55.580482,69.69857,77.119316,80.226746,53.703033,61.9179,53.34024,75.16966,78.37225,82.16193,80.38537,38.86254,79.65455,75.68667,49.24752,66.78701,41.306236,72.94578,76.56545,74.25601,9.299531,4.4942594,19.767086,4.029322,10.623264,1.0
63.207844,50.86134,55.02826,77.940834,53.593285,67.95487,64.69288,53.60177,73.95583,73.30415,69.31444,66.863144,66.49146,65.96364,72.43546,70.31156,65.017624,71.96801,68.611404,65.188614,74.41042,62.46468,63.30068,75.24299,55.304714,56.76515,67.2975,56.13079,11.178726,12.521051,12.470709,11.481659,10.687725,1.0
68.99669,31.677048,49.829033,62.031403,52.98116,62.01182,37.853462,39.45228,61.86969,66.37548,80.56121,80.74409,75.63632,60.4275,77.531624,47.069874,57.899155,76.63105,67.7431,37.15277,63.485214,67.805435,41.348114,47.489586,43.669025,71.73259,74.67876,72.89314,14.420293,12.053802,13.718448,7.016537,16.156769,1.0
68.29827,29.389633,51.023693,66.97381,30.09042,58.106583,72.24903,51.78414,62.538696,71.68382,73.63136,75.91459,72.35646,60.41448,78.0154,45.989494,78.855896,67.12768,77.35045,34.46967,77.552734,59.693844,40.055187,63.95201,39.699764,71.41373,72.715645,73.64393,17.049686,4.6193824,7.1777444,5.875198,11.574683,1.0
74.81913,69.36983,71.03702,70.73912,68.786934,78.14205,72.49224,68.75344,52.74054,77.35556,80.70673,80.77447,78.67347,77.55222,78.39071,79.07279,61.855507,66.67993,64.2381,73.3342,50.44534,37.278164,76.04547,46.720383,72.28617,28.59855,32.136513,29.451164,2.1628902,8.550969,8.150111,12.333021,10.2914095,1.0
68.373535,31.74297,69.619774,63.934196,32.21651,59.17888,47.917652,34.830177,55.538498,64.00006,67.99381,71.51258,61.204903,61.209602,66.94715,62.615963,64.71145,73.74167,77.09852,50.284485,75.737274,58.152325,65.17535,60.867134,64.44521,72.78108,76.26129,74.20122,9.048869,23.66835,47.63941,18.953836,17.65084,1.0
74.66358,39.675957,64.816734,69.60326,53.90894,70.646545,61.645706,45.393864,68.18735,72.94251,78.68317,79.489365,64.59169,66.57763,61.443996,69.85385,59.966145,75.79195,71.253,53.11281,72.37301,64.80162,54.017986,60.66989,54.81826,71.69763,75.37712,74.22583,13.175854,10.092658,14.25943,9.339833,11.102968,1.0
74.834694,37.168255,65.29073,68.35352,46.221584,74.69309,67.41456,35.384808,67.57645,77.1052,80.56378,80.64002,69.38898,71.76255,58.228962,60.325848,67.89249,82.16313,64.66083,45.391804,75.574066,70.58154,55.839962,61.048656,42.586105,71.54575,73.82006,74.23514,10.304969,11.856691,18.16191,7.4223447,10.526127,1.0
63.075447,59.056797,71.316765,76.900505,42.006443,69.849815,63.770584,48.134445,73.68536,74.3876,71.08847,72.06338,63.006413,65.61585,69.64359,67.11333,78.82772,69.40249,74.73875,68.976616,74.82857,69.86331,63.355415,74.66433,50.99342,71.28277,73.61749,67.67686,11.849749,11.408546,25.34099,11.867637,12.852897,1.0
74.88591,55.490055,73.29377,76.97538,59.180386,76.08918,72.29555,54.575134,73.88436,79.25201,78.54664,77.301544,67.92458,76.397255,56.764606,61.147896,68.14638,82.13008,61.20103,41.099598,79.43588,75.754036,69.39176,65.00286,61.49877,72.94577,76.5651,74.25601,9.128376,6.4622035,13.111466,6.2440333,5.541797,1.0
74.81064,69.317986,65.13327,73.32966,68.520485,78.06271,72.24269,68.64713,58.938713,78.86626,80.70659,80.774025,78.66999,77.2885,77.238815,77.75449,62.577946,82.14276,62.264935,71.708206,72.10569,63.8519,75.39371,70.775024,69.76974,53.729168,57.67313,54.51716,10.316974,12.490931,12.795772,12.572399,9.2882185,1.0
74.31869,29.49109,58.802402,70.55852,30.484938,68.842064,67.3798,37.148876,68.26964,74.87954,78.88934,79.42227,65.48453,67.27643,75.77635,47.07738,78.85374,80.56333,76.94806,34.80143,79.16681,67.86566,47.099155,66.85672,39.93851,72.92834,75.84748,74.25526,9.113009,2.8358645,10.495117,6.1879735,13.291989,1.0
74.36735,43.05224,70.01906,72.26372,56.604343,65.05063,56.071136,45.183525,67.33156,72.42674,72.304016,73.38934,62.16312,67.25522,60.38648,65.02184,70.135475,72.36103,69.789986,53.12092,73.57337,73.39164,59.588306,53.324238,46.117607,72.908134,76.48788,74.25501,10.112793,8.306684,9.317206,8.6311655,10.508933,1.0
74.44276,69.36983,74.06048,74.80607,68.787735,78.12634,72.21524,68.75313,73.01825,78.49023,79.277855,80.08101,77.37646,77.12519,57.16545,79.1485,70.78091,74.85507,75.01352,73.3501,52.940956,73.17599,76.21717,74.55328,72.44254,28.59983,32.14495,29.462942,8.08805,10.34885,47.01003,17.14301,12.211313,1.0
72.202965,52.97885,58.5086,79.222885,56.3992,75.1677,71.20097,65.65199,74.0192,79.83776,66.42362,67.88771,74.29051,76.61851,74.10793,63.334133,71.70665,75.92842,58.787548,64.00664,78.97794,74.39676,74.32715,75.47636,66.53819,69.57449,75.74158,71.965775,11.399082,9.968817,5.187691,7.3822846,6.632668,1.0
60.021366,69.34797,74.08884,71.17562,68.630844,67.014,63.572334,54.74741,55.62153,69.67593,68.399055,74.46914,62.12361,69.07209,53.906868,75.55403,65.82505,82.16303,67.03996,69.54156,49.59828,37.86188,73.70849,68.67663,61.333218,38.76108,51.842335,35.340187,8.260709,13.809124,17.584673,11.920167,10.85797,1.0
66.197716,29.613739,56.155495,59.632534,34.879494,52.49127,45.669025,34.647186,63.087402,67.3262,56.580647,62.553837,54.171043,61.946075,55.68135,53.259094,57.904354,69.95098,79.135345,37.000145,73.47922,65.71419,37.88507,53.226936,40.335896,66.90535,73.56431,71.32821,12.621001,11.068278,12.503149,5.9438415,11.577059,1.0
74.480774,47.252872,62.120712,69.074356,60.12888,68.15556,64.98156,67.582886,64.05511,71.61575,78.37379,77.879234,71.26757,68.55148,72.26577,63.810715,69.84492,74.71079,66.79938,50.435326,74.54495,70.318085,65.147095,61.071102,58.134003,72.22513,73.55667,74.056625,13.622002,9.410434,12.874985,12.3926525,11.570538,1.0
73.50691,29.741838,64.790764,68.029205,30.533012,61.374294,67.8556,34.27458,65.56385,72.97204,67.29589,66.58196,60.65606,65.7916,61.982304,49.28759,65.58181,72.24074,74.87533,35.574448,78.49831,71.36904,48.75378,59.202023,48.221992,72.918,76.48868,74.253296,13.824149,5.1411834,7.9285436,7.630338,9.708251,1.0
66.179535,49.462776,60.291855,67.24584,50.289318,63.29652,62.98934,65.993935,67.44689,69.53046,69.92699,67.78717,68.99707,61.452892,73.83578,63.448315,60.114075,80.84284,67.16731,63.558033,66.95395,64.01523,49.810703,67.50285,66.33648,65.77713,67.02079,60.914497,10.975938,11.798592,17.315428,11.3371,15.646157,1.0
71.12979,68.55022,58.143406,64.06389,39.0316,76.35686,40.38524,52.765736,55.190216,59.700104,80.70673,80.77447,78.67303,74.76179,78.25194,75.98171,75.30465,61.306194,58.46906,67.86637,49.216618,37.278286,63.34533,58.168785,67.04742,28.598618,32.136684,29.451397,7.2907276,13.148323,8.225399,10.2888975,14.212217,1.0
67.552216,50.97336,52.73649,70.71378,52.874718,68.27405,66.5242,58.22267,60.964413,71.52341,78.16427,74.450455,76.95962,68.582085,78.149704,60.860615,65.99324,71.683525,58.423637,56.088463,67.18763,48.087543,59.678226,63.138645,59.874176,53.354458,58.767246,49.10933,8.191908,7.060329,8.528396,10.34525,7.5325847,1.0
63.257984,31.540056,56.253944,63.025963,30.540283,52.271652,63.207596,45.85014,58.120377,63.315063,69.66968,70.37504,60.419994,60.493004,73.27324,47.890682,66.40503,73.86937,58.440746,39.715446,70.22727,57.798912,42.33719,54.90484,41.98653,67.62312,71.44689,60.82944,13.26015,13.182471,13.292527,9.139127,6.5528064,1.0
70.352776,54.386383,53.31033,66.395645,49.70194,67.58076,62.5922,56.214676,61.81653,68.45601,80.326225,80.3233,77.95647,66.62442,72.25415,65.27374,68.3667,71.75731,59.91482,58.39638,72.43669,55.226227,63.75994,66.351036,64.050255,44.055153,45.39508,50.093746,9.444242,15.887665,39.34261,15.430682,15.670004,1.0
74.142815,35.956932,53.69594,79.09721,36.999245,76.601265,72.43618,59.559193,74.01862,78.887505,71.76613,65.74826,75.31729,72.00426,71.07085,59.353336,61.587494,80.5426,68.23704,40.181953,67.569336,68.32185,70.87086,75.47296,40.73192,53.34371,71.721275,71.17591,11.601973,7.8917594,5.6279874,9.13722,9.374854,1.0
64.467445,29.390408,45.926147,55.174385,52.56461,41.813614,46.11049,38.131317,61.867878,56.045574,55.38057,57.74311,53.518425,60.053474,54.3667,46.123943,78.86868,58.130737,79.905495,35.087513,53.85903,70.86575,37.993443,46.05705,39.68332,68.32756,75.63657,70.329315,7.9114323,4.5936303,10.920198,10.772524,12.713669,1.0
66.58759,29.444435,72.81635,60.10047,37.444817,51.512352,43.22799,40.31595,53.490227,70.86572,55.250725,56.387638,53.837322,73.31659,54.089947,49.036205,65.01386,66.8259,80.05816,34.61367,78.960594,75.03139,39.44425,56.703148,63.936615,72.93099,76.527176,74.25216,17.045856,5.56399,8.6310835,5.7435184,11.435054,1.0
74.03546,69.36971,71.52927,72.80878,68.52612,78.068596,65.66747,68.750595,49.58838,76.396774,80.70659,80.774086,78.66595,75.89359,78.00434,78.68166,66.26622,71.279396,66.187416,69.64291,53.42384,37.278862,75.57703,49.35187,71.25999,28.60801,32.143852,29.461569,5.780669,11.531662,17.204472,12.933578,15.021621,1.0
71.778725,54.812176,61.114964,66.2957,60.92072,71.529915,71.03971,68.73181,66.049286,73.82537,69.997086,74.01899,69.935776,68.33131,65.89996,71.45746,69.50558,82.1504,65.715996,59.984455,75.355896,72.16545,67.823586,67.4804,63.505054,61.07478,64.39371,69.09977,13.940879,10.556799,17.54573,8.560685,14.5608835,1.0
68.92274,69.369606,71.45912,71.809494,68.77707,75.1132,72.34308,68.75344,51.38504,71.83372,71.91624,66.48257,77.53627,75.22597,77.53671,77.90832,69.42833,67.96519,62.995415,72.58572,56.968876,39.064655,75.68551,64.44113,72.22593,38.966007,38.83117,38.76565,10.969961,13.348307,13.495565,14.101839,10.3231,1.0
61.48904,61.37034,47.94787,67.79145,49.20863,59.69777,71.10099,66.11437,56.89567,66.61751,68.9028,68.007065,71.24444,60.069115,75.70824,60.719803,78.84735,58.04844,59.65148,62.65617,48.927708,58.307983,59.84873,74.50337,52.021538,58.30566,53.72906,44.772133,11.394852,11.275433,6.3247113,9.534552,10.604508,1.0
72.33587,69.33632,68.818146,55.17592,66.10999,67.12164,44.33359,32.65776,51.43248,52.758755,77.95575,80.53596,67.51902,65.19646,56.511242,78.890495,57.89847,73.34523,78.86581,67.02991,48.402687,37.278164,49.56829,51.706688,46.35869,28.59855,32.136513,29.451157,6.8591175,20.282284,23.590271,9.186387,19.710045,1.0
